Research_Question,antecedent_str,consequent_str,support,confidence,lift
RQ1,Task=agent_business_process + Task=learning_new_concepts,Task=agent_software_engineering,0.07253232418795333,0.8098591549295775,1.0028885890191448
RQ1,Task=agent_it_operations,Task=agent_software_engineering,0.11331861662987491,0.8093093093093094,1.0022076880316924
RQ2,aiagents=Agents_CopilotOnly + aiselect=AIUse_MonthlyInfrequent,aiagentchange=AgentChange_Minimal,0.033953537264795546,0.7745803357314149,2.9772051449749295
RQ2,aiselect=AIUse_MonthlyInfrequent,aiagentchange=AgentChange_Minimal,0.07127089246294545,0.7159450897571279,2.751832581357397
RQ2,aiagents=Agents_MonthlyInfrequent + aiselect=AIUse_MonthlyInfrequent,aiagentchange=AgentChange_Minimal,0.03164091243561442,0.7,2.6905454545454544
RQ2,aiagents=Agents_Daily + aiselect=AIUse_Daily,aiagentchange=AgentChange_GreatExtent,0.16009670976558393,0.5073284477015323,1.9812050586965013
RQ2,aiagents=Agents_Daily + aiselect=AIUse_Daily,aisent=Sentiment_VeryFavorable,0.17208031115315883,0.5453031312458362,1.642643662932755
RQ2,aiagents=Agents_Daily,aisent=Sentiment_VeryFavorable,0.17439293598233996,0.5271687321258341,1.5880165132086956
RQ2,aiagents=Agents_Weekly + aiselect=AIUse_Daily,aiagentchange=AgentChange_Somewhat,0.07841900557132345,0.6094771241830065,1.3058459194488605
RQ2,aiagents=Agents_Weekly + aiselect=AIUse_Weekly,aiagentchange=AgentChange_Somewhat,0.03805319037107117,0.5963756177924218,1.2777750567701145
RQ2,aiagents=Agents_Weekly,aiagentchange=AgentChange_Somewhat,0.1199411331861663,0.5899689762150983,1.264048394309511
RQ2,aiagents=Agents_CopilotOnly + aiselect=AIUse_Weekly,aisent=Sentiment_Favorable,0.0355303269210554,0.5504885993485342,1.2438950227084575
RQ2,aiselect=AIUse_Weekly,aisent=Sentiment_Favorable,0.09439714075475665,0.5383693045563549,1.2165100223858918
RQ2,aiagents=Agents_Weekly + aiselect=AIUse_Weekly,aisent=Sentiment_Favorable,0.03405865657521287,0.5337726523887973,1.2061233354334036
RQ2,aiagents=Agents_MonthlyInfrequent + aiselect=AIUse_Daily,aiagentchange=AgentChange_Somewhat,0.04194260485651214,0.5443383356070941,1.1662816636554698
RQ2,aiagents=Agents_CopilotOnly + aiselect=AIUse_Daily,aisent=Sentiment_Favorable,0.08903605592347315,0.5152068126520681,1.1641715935294832
RQ2,aiagents=Agents_CopilotOnly + aiselect=AIUse_Daily,aiagentchange=AgentChange_Somewhat,0.09303058971933144,0.5383211678832116,1.153389475241665
RQ2,aiagents=Agents_Weekly,aisent=Sentiment_Favorable,0.1025964469673079,0.5046535677352637,1.1403252707519154
RQ2,aiagents=Agents_Weekly + aiselect=AIUse_Daily,aisent=Sentiment_Favorable,0.0644381372858194,0.5008169934640523,1.1316560709794607
RQ2,aiagents=Agents_Weekly + aiselect=AIUse_Weekly,Frustration=fru_debugging_effort,0.03532008830022075,0.5535420098846787,1.1292826806847411
RQ2,aiselect=AIUse_Weekly,aiagentchange=AgentChange_Somewhat,0.09229475454641017,0.526378896882494,1.1278023527124246
RQ2,aiselect=AIUse_MonthlyInfrequent,Frustration=fru_debugging_effort,0.054451802796173655,0.5469904963041182,1.115916918580544
RQ2,aiselect=AIUse_Weekly,Frustration=fru_debugging_effort,0.09534321454851256,0.5437649880095923,1.109336549632265
RQ2,aiagents=Agents_MonthlyInfrequent,Frustration=fru_debugging_effort,0.09124356144223694,0.5411471321695761,1.1039958542417279
RQ2,aiagents=Agents_MonthlyInfrequent + aiselect=AIUse_Daily,Frustration=fru_almost_correct,0.0630715862503942,0.8185538881309686,1.070806262072319
RQ2,aiagents=Agents_CopilotOnly + aiselect=AIUse_Weekly,Frustration=fru_debugging_effort,0.03384841795437822,0.5244299674267101,1.069891117334397
RQ2,aiagents=Agents_MonthlyInfrequent + aiselect=AIUse_Daily,Frustration=fru_debugging_effort,0.04015557657941764,0.5211459754433833,1.0631914356407688
RQ2,aiagents=Agents_CopilotOnly + aiselect=AIUse_Daily,Frustration=fru_almost_correct,0.1404393987175444,0.8126520681265206,1.0630856881308568
RQ2,aiagents=Agents_Weekly,Frustration=fru_debugging_effort,0.10501419110690634,0.516546018614271,1.053807050198919
RQ2,aiselect=AIUse_Daily,Frustration=fru_almost_correct,0.546620414170083,0.7875208238679388,1.0302097906292218
RQ2,aiagents=Agents_Weekly + aiselect=AIUse_Daily,Frustration=fru_almost_correct,0.10049406075896142,0.7810457516339868,1.0217393062835693
RQ2,aiagents=Agents_Weekly + aiselect=AIUse_Daily,Frustration=fru_debugging_effort,0.0644381372858194,0.5008169934640523,1.0217182197777244
RQ2,aiagents=Agents_Weekly + aiselect=AIUse_Weekly,Frustration=fru_almost_correct,0.04961631451697677,0.7775947281713343,1.0172247867290847
RQ2,aiagents=Agents_CopilotOnly + aiselect=AIUse_Weekly,Frustration=fru_almost_correct,0.04982655313781142,0.7719869706840391,1.0098888960557293
RQ2,aiagents=Agents_Weekly,Frustration=fru_almost_correct,0.15673289183222958,0.7709410548086867,1.008520662045522
RQ2,aiagents=Agents_CopilotOnly,Frustration=fru_almost_correct,0.2287396194680963,0.7694483734087695,1.0065679835310264
RQ2,aiagents=Agents_Daily + aiselect=AIUse_Daily,Frustration=fru_almost_correct,0.24261536844318302,0.7688207861425717,1.0057469937533394
